Recovered,Recovered_STD,Vaccinated,Dead,Hospitalised,Infected_STD,Time,Dead_STD,Vaccinated_STD,Susceptible,Hospitalised_STD,Infected,Time_STD,Susceptible_STD
0.7373360000000002,0.07464384170177739,0.0,0.24464000000000002,8.959999999999997E-4,4.98060237320748E-4,129.0,0.026099440607032173,0.0,0.016584,6.502184248389152E-4,5.439999999999997E-4,0.0,0.09873515961398958
0.7374240000000003,0.07465134576147976,0.0,0.24468000000000004,8.199999999999999E-4,4.6688756676527596E-4,130.0,0.026097754692693393,0.0,0.01658,6.384355879804946E-4,4.959999999999997E-4,0.0,0.09873548298357586
0.7375040000000002,0.07465961414312293,0.0,0.24469200000000008,7.839999999999996E-4,4.289522117905443E-4,131.0,0.026101025573720276,0.0,0.01658,6.142833222544787E-4,4.399999999999997E-4,0.0,0.09873548298357586
0.737548,0.07466644022584712,0.0,0.24472800000000003,7.319999999999999E-4,4.0181587823280454E-4,132.0,0.026105409707568274,0.0,0.01658,5.934441844015321E-4,4.119999999999999E-4,0.0,0.09873548298357586
0.7375960000000003,0.07467213659726096,0.0,0.244772,6.599999999999999E-4,3.9589897701307585E-4,133.0,0.02611367488500996,0.0,0.01658,5.495452665613631E-4,3.92E-4,0.0,0.09873548298357586
0.7376120000000003,0.07467282140109613,0.0,0.244804,6.279999999999998E-4,3.7871361211342796E-4,134.0,0.02611669167409992,0.0,0.01658,5.491957756574606E-4,3.7600000000000003E-4,0.0,0.09873548298357586
0.7376560000000002,0.07467437622103046,0.0,0.24483999999999995,5.799999999999997E-4,3.7103099600976756E-4,135.0,0.026122143863014,0.0,0.01658,5.317894320123332E-4,3.4400000000000007E-4,0.0,0.09873548298357586
0.7376880000000002,0.0746769379125845,0.0,0.244852,5.599999999999996E-4,3.4871191548325374E-4,136.0,0.026126440553584793,0.0,0.01658,5.276362383309167E-4,3.200000000000001E-4,0.0,0.09873548298357586
0.7377280000000002,0.074680222388528,0.0,0.244884,5.079999999999997E-4,3.411744421846396E-4,137.0,0.026130398848850357,0.0,0.01658,4.926824535134165E-4,3.0000000000000003E-4,0.0,0.09873548298357586
0.7377640000000001,0.07468506881566087,0.0,0.24491199999999996,4.7199999999999966E-4,3.292658500361068E-4,138.0,0.02613087553068209,0.0,0.01658,4.5740135548553003E-4,2.719999999999999E-4,0.0,0.09873548298357586
0.7377960000000001,0.07468711256970643,0.0,0.24492399999999998,4.5599999999999965E-4,3.244441400302988E-4,139.0,0.02612779026247723,0.0,0.01658,4.3825106959367453E-4,2.4399999999999994E-4,0.0,0.09873548298357586
0.7378280000000003,0.07469169174680676,0.0,0.24494799999999997,4.479999999999997E-4,2.856291301670752E-4,140.0,0.02612392956658703,0.0,0.01658,4.1291161281804595E-4,1.959999999999999E-4,0.0,0.09873548298357586
0.7378440000000002,0.07469311925472119,0.0,0.244968,4.2399999999999974E-4,2.7954248335449844E-4,141.0,0.026127452535599408,0.0,0.01658,3.7446495163099067E-4,1.8399999999999997E-4,0.0,0.09873548298357586
0.7378520000000002,0.0746945278852474,0.0,0.24499199999999996,4.039999999999998E-4,2.5458986625551307E-4,142.0,0.026121775131104703,0.0,0.01658,3.55505274222479E-4,1.7199999999999993E-4,0.0,0.09873548298357586
0.7378840000000004,0.07469891126381964,0.0,0.245004,3.719999999999998E-4,2.465765601187591E-4,143.0,0.026120550989594378,0.0,0.01658,3.633400610997909E-4,1.5999999999999996E-4,0.0,0.09873548298357586
0.7378920000000003,0.07470020840667045,0.0,0.24502399999999994,3.5199999999999994E-4,2.385288242540091E-4,144.0,0.026123296576044914,0.0,0.01658,3.634501341312173E-4,1.5199999999999995E-4,0.0,0.09873548298357586
0.7379000000000003,0.07470131190280396,0.0,0.24503599999999992,3.3600000000000014E-4,2.4514485513671294E-4,145.0,0.026124017761439376,0.0,0.016576,3.4278856457005646E-4,1.5199999999999995E-4,0.0,0.09873570896084152
0.7379120000000005,0.07470429342413996,0.0,0.24503999999999995,3.4E-4,2.3361506800718135E-4,146.0,0.02612290948573685,0.0,0.016576,3.504283093587044E-4,1.32E-4,0.0,0.09873570896084152
0.7379320000000004,0.07470655243015836,0.0,0.24505999999999997,3.2000000000000013E-4,2.2835060761907335E-4,147.0,0.026128505506438752,0.0,0.016572000000000003,3.3941125496954306E-4,1.1600000000000001E-4,0.0,0.09873599959487928
0.7379600000000004,0.0747121516220755,0.0,0.24505999999999997,3.000000000000002E-4,2.1802752119858636E-4,148.0,0.026128505506438752,0.0,0.016572000000000003,3.26802692767364E-4,1.0800000000000002E-4,0.0,0.09873599959487928
0.7379720000000003,0.07471261751538358,0.0,0.24506799999999998,2.8800000000000017E-4,2.1447610589527208E-4,149.0,0.02613154752401779,0.0,0.016572000000000003,3.1536645351083265E-4,1.0000000000000002E-4,0.0,0.09873599959487928
